Cargo;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Ocupação;Partido;Região;Situação totalização;Turno;UF;Votos válidos;Votos nominais;Data de carga
Prefeito;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;PAÇO DO LUMIAR;FREDERICO DE ABREU SILVA CAMPOS;Advogado;PSB;NORDESTE;Eleito;1;MA;67161;46957;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;LUÍS GOMES;CARLOS AUGUSTO DE PAIVA;Prefeito;MDB;NORDESTE;Eleito;1;RN;5585;3172;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);55 a 59 anos;Masculino;Ensino Médio completo;MUCAMBO;ELENILSON JOSE DA CONCEIÇÃO;Comerciante;PSB;NORDESTE;Eleito;1;CE;6947;6947;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;NOVA IORQUE;DANIEL FRANCO DE CASTRO;Empresário;MDB;NORDESTE;Eleito;1;MA;3562;2040;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;JOAQUIM PIRES;DEYVISON GONÇALVES CRUZ;Servidor Público Municipal;PT;NORDESTE;Eleito;1;PI;9760;5370;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);45 a 49 anos;Feminino;Superior completo;RIBEIRA DO AMPARO;TETIANA DE PAULA FONTES CEDRO BRITTO;Biomédico;MDB;NORDESTE;Eleito;1;BA;10247;5870;2025-05-06 19:30:57
Prefeito;Parda;Divorciado(a);50 a 54 anos;Masculino;Ensino Médio completo;JOCA CLAUDINO;RINALDO CIPRIANO DE SOUSA;Empresário;MDB;NORDESTE;Eleito;1;PB;1975;1745;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;DIRCEU ARCOVERDE;WALLACE RAMON CAFÉ E SILVA;Advogado;MDB;NORDESTE;Eleito;1;PI;5968;3285;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);55 a 59 anos;Masculino;Ensino Médio completo;SANTA CRUZ DOS MILAGRES;EDILBERTO MENDES GUIMARAES;Outros;PP;NORDESTE;Eleito;1;PI;3469;1826;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);30 a 34 anos;Masculino;Superior incompleto;PASSAGEM FRANCA DO PIAUÍ;SAULO VINICIUS RODRIGUES SATURNINO;Empresário;PT;NORDESTE;Eleito;1;PI;3512;2092;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);30 a 34 anos;Masculino;Superior completo;CURRAL DE CIMA;ADJAMIR SOUZA DA SILVA;Engenheiro;PSB;NORDESTE;Eleito;1;PB;5383;3009;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;PETROLÂNDIA;FABIANO JAQUES MARQUES;Empresário;REPUBLICANOS;NORDESTE;Eleito;1;PE;18779;13316;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Médio incompleto;PALESTINA;JOSÉ DJALMA GONÇALVES DA SILVA;Comerciante;MDB;NORDESTE;Eleito;1;AL;3958;3292;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental incompleto;MARTINÓPOLE;FRANCISCO EDIBERTO DE SOUZA;Prefeito;PP;NORDESTE;Eleito;1;CE;9285;5997;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);45 a 49 anos;Feminino;Superior completo;SÃO DOMINGOS;ADEILZA SOARES FREIRES;Prefeito;PSB;NORDESTE;Eleito;1;PB;2996;1597;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;INHUMA;ELBERT HOLANDA MOURA;Médico;PSD;NORDESTE;Eleito;1;PI;10792;5540;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);45 a 49 anos;Feminino;Ensino Médio completo;ANTAS;ESSIONEIDE PIMENTEL DA SILVA MATOS;Dona de Casa;PP;NORDESTE;Eleito;1;BA;8922;7387;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;INAJÁ;MARCELO MACHADO FREIRE;Prefeito;REPUBLICANOS;NORDESTE;Eleito;1;PE;12258;8694;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);60 a 64 anos;Masculino;Superior completo;BARROQUINHA;JAIME VERAS SILVA FILHO;Prefeito;PSD;NORDESTE;Eleito;1;CE;12742;6404;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;SÃO GABRIEL;MATEUS MACHADO ROCHA;Enfermeiro;PT;NORDESTE;Eleito;1;BA;13997;7590;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental completo;BAIXA GRANDE;ADROALDO DOS SANTOS RIBEIRO;Empresário;MDB;NORDESTE;Eleito;1;BA;12082;6078;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;SIRINHAÉM;MANOEL SOARES DE SOUZA FILHO;Empresário;PODE;NORDESTE;Eleito;1;PE;22893;11686;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;SÃO FRANCISCO DO MARANHÃO;FRANCISCO NETO RODRIGUES DE SOUSA;Empresário;PL;NORDESTE;Eleito;1;MA;7283;5059;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;SÃO BENTINHO;GIOVANA LEITE CAVALCANTI OLÍMPIO;Advogado;REPUBLICANOS;NORDESTE;Eleito;1;PB;3195;2709;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);55 a 59 anos;Masculino;Ensino Fundamental completo;ITABERABA;JOÃO ALMEIDA MASCARENHAS FILHO;Empresário;PSD;NORDESTE;Eleito;1;BA;38540;20424;2025-05-06 19:30:57
Prefeito;Preta;Solteiro(a);40 a 44 anos;Masculino;Superior completo;BACURI;MARCIO FLAVIO DOS SANTOS ABREU;Empresário;PL;NORDESTE;Eleito;1;MA;11716;6546;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;JÚLIO BORGES;JOÃO PAULO PEREIRA E SILVA;Administrador;PP;NORDESTE;Eleito;1;PI;4714;3195;2025-05-06 19:30:57
Prefeito;Branca;Divorciado(a);50 a 54 anos;Masculino;Ensino Médio completo;TABOCAS DO BREJO VELHO;FLAVIO DA SILVA CARVALHO;Empresário;PSD;NORDESTE;Eleito;1;BA;10038;6025;2025-05-06 19:30:57
Prefeito;Parda;Divorciado(a);65 a 69 anos;Masculino;Superior completo;SERRA DA RAIZ;LUIZ GONZAGA BEZERRA DUARTE;Prefeito;PSB;NORDESTE;Eleito;1;PB;2534;2186;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior incompleto;PEDRO VELHO;PEDRO GOMES DA SILVA JÚNIOR;Empresário;UNIÃO;NORDESTE;Eleito;1;RN;9790;5219;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior completo;GUARACIABA DO NORTE;JOSÉ CEFAS PONTES MELO;Cientista Político;PSD;NORDESTE;Eleito;1;CE;26801;15984;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;DOM BASÍLIO;FERNANDO SILVA SANTOS;Agricultor;PSD;NORDESTE;Eleito;1;BA;9348;5609;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);35 a 39 anos;Masculino;Superior completo;SÃO VICENTE FERRER;ADRIANO MACHADO DE FREITAS;Administrador;UNIÃO;NORDESTE;Eleito;1;MA;13119;8358;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);35 a 39 anos;Masculino;Superior completo;MILAGRES;ANDERSON EUGÊNIO DE OLIVEIRA;Advogado;MDB;NORDESTE;Eleito;1;CE;17869;9396;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);30 a 34 anos;Masculino;Superior completo;CONCEIÇÃO DA FEIRA;JOÃO PEDRO LABRIOLA CARDOZO;Prefeito;PSD;NORDESTE;Eleito;1;BA;13589;11251;2025-05-06 19:30:57
Prefeito;Preta;Divorciado(a);60 a 64 anos;Masculino;Ensino Médio completo;IGRAPIÚNA;MANOEL RIBEIRO DOS SANTOS;Prefeito;AVANTE;NORDESTE;Eleito;1;BA;7349;3678;2025-05-06 19:30:57
Prefeito;Preta;Casado(a);40 a 44 anos;Masculino;Ensino Fundamental incompleto;TAMANDARÉ;ISAIAS HONORATO DA SILVA MARQUES;Prefeito;REPUBLICANOS;NORDESTE;Eleito;1;PE;16964;9810;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;SANTA CRUZ CABRÁLIA;GIRLEI LIMA NAZARETH;Vereador;PDT;NORDESTE;Eleito;1;BA;19346;7903;2025-05-06 19:30:57
Prefeito;Branca;Viúvo(a);30 a 34 anos;Feminino;Ensino Fundamental completo;JOÃO DIAS;MARIA DE FÁTIMA MESQUITA DA SILVA;Agricultor;UNIÃO;NORDESTE;Eleito;1;RN;2720;1818;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;SERRA GRANDE;VICENTE ANTONIO DA SILVA NETO;Administrador;PSB;NORDESTE;Eleito;1;PB;2409;2218;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Fundamental incompleto;SÍTIO DO QUINTO;BENEDITO JOSE DE JESUS REIS;Agricultor;PSD;NORDESTE;Eleito;1;BA;8462;4894;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);65 a 69 anos;Masculino;Superior completo;POÇO DANTAS;ITAMAR MOREIRA FERNANDES;Prefeito;REPUBLICANOS;NORDESTE;Eleito;1;PB;2987;2987;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);55 a 59 anos;Masculino;Ensino Médio completo;SÃO LUIS DO PIAUÍ;RAIMUNDO RENATO VICENTE DE ARAÚJO SOUSA;Empresário;PP;NORDESTE;Eleito;1;PI;3510;1771;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);35 a 39 anos;Masculino;Ensino Fundamental completo;VERTENTE DO LÉRIO;HISTÊNIO JÚNIOR DA SILVA SALES;Médico;MDB;NORDESTE;Eleito;1;PE;7043;3783;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);60 a 64 anos;Masculino;Superior incompleto;JAÇANÃ;UADY ANTÔNIO DE FARIAS;Prefeito;UNIÃO;NORDESTE;Eleito;1;RN;5138;2962;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);70 a 74 anos;Masculino;Ensino Fundamental incompleto;PEDRA MOLE;JOSE AUGUSTO DE ANDRADE;Prefeito;PSD;NORDESTE;Eleito;1;SE;3147;1759;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;SEABRA;JOAQUIM INACIO DE SOUZA NETO;Administrador;PC do B;NORDESTE;Eleito;1;BA;28834;16321;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental incompleto;SANTANA DO ACARAÚ;FRANCISCO DAS CHAGAS MENDES;Prefeito;REPUBLICANOS;NORDESTE;Eleito;1;CE;21772;15017;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;LAGOA DO MATO;NILTON NEDES RIBEIRO GUIMARÃES;Agricultor;MDB;NORDESTE;Eleito;1;MA;6475;4770;2025-05-06 19:30:57
Prefeito;Branca;Viúvo(a);65 a 69 anos;Feminino;Superior completo;MORTUGABA;RITA DE CÁSSIA CERQUEIRA DOS SANTOS;Bancário e Economiário;PSB;NORDESTE;Eleito;1;BA;7299;4446;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;NOVA SANTA RITA;HELI MARQUES DE CARVALHO;Prefeito;PP;NORDESTE;Eleito;1;PI;3778;2126;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;REMÍGIO;LUIS CLAUDIO RÉGIS MARINHO;Empresário;PP;NORDESTE;Eleito;1;PB;12181;6173;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);50 a 54 anos;Feminino;Superior completo;ARAÇAGI;JOSILDA MACENA BENÍCIO LEITE;Prefeito;PSDB;NORDESTE;Eleito;1;PB;11758;7754;2025-05-06 19:30:57
Prefeito;Parda;Divorciado(a);45 a 49 anos;Masculino;Ensino Médio completo;BODÓ;HORISON JOSE DA SILVA;Eletricista e Assemelhados;PL;NORDESTE;Eleito;1;RN;3205;1737;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental completo;CASSERENGUE;ANTONIO JUDIVAN DE SOUSA;Mecânico de Manutenção;PSB;NORDESTE;Eleito;1;PB;5258;3027;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);50 a 54 anos;Masculino;Superior completo;ITAINÓPOLIS;MIGUEL RODRIGUES DE MOURA;Prefeito;PDT;NORDESTE;Eleito;1;PI;8018;5370;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;SANTA LUZIA DO NORTE;FRANCIS CORREIA BARROS DE ARAÚJO;Agente Administrativo;PP;NORDESTE;Eleito;1;AL;5494;3300;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;REDENÇÃO DO GURGUÉIA;ARLEI FIGUEIREDO BORGES;Odontólogo;MDB;NORDESTE;Eleito;1;PI;6092;3327;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);50 a 54 anos;Masculino;Lê e escreve;SÍTIO DO MATO;ALFREDO DE OLIVEIRA MAGALHÃES JUNIOR;Outros;UNIÃO;NORDESTE;Eleito;1;BA;9686;4441;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;TANQUE D'ARCA;JUVENIL LOPES DE OLIVEIRA;Pecuarista;MDB;NORDESTE;Eleito;1;AL;4587;2326;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;MAJOR ISIDORO;THEOBALDO CAVALCANTI LINS NETTO;Prefeito;MDB;NORDESTE;Eleito;1;AL;12139;7400;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;WENCESLAU GUIMARÃES;BENEDITO GABRIEL DE ANDRADE GOMES;Agrônomo;MDB;NORDESTE;Eleito;1;BA;13418;6753;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental completo;IBITIARA;WILSON DOS SANTOS SOUZA;Comerciante;PSD;NORDESTE;Eleito;1;BA;9749;6673;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);30 a 34 anos;Masculino;Superior completo;NOVA OLINDA;LEONARDO PEREIRA DE BRITO NEVES;Advogado;PT;NORDESTE;Eleito;1;CE;10490;6097;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;CARACOL;RANILETTI CARVALHO DE MACÊDO;Advogado;PT;NORDESTE;Eleito;1;PI;7018;4488;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;MORROS;MILTON JOSE SOUSA SANTOS;Corretor de Imóveis, Seguros, Títulos e Valores;PL;NORDESTE;Eleito;1;MA;14201;8424;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;SENADOR GEORGINO AVELINO;ANTONIO MARCOS FREIRE;Prefeito;MDB;NORDESTE;Eleito;1;RN;2478;2478;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;CRATO;ANDRÉ BARRETO ESMERALDO;Farmacêutico;PT;NORDESTE;Eleito;1;CE;76107;37092;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);30 a 34 anos;Masculino;Superior completo;CURRALINHOS;EVERARDO LIMA ARAUJO;Administrador;PT;NORDESTE;Eleito;1;PI;4630;3399;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);50 a 54 anos;Feminino;Ensino Médio completo;TABOLEIRO GRANDE;KLEBIA FERREIRA BESSA FILGUEIRA;Empresário;PSD;NORDESTE;Eleito;1;RN;2482;1986;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;SÃO JOSÉ DO PEIXE;CELSO ANTÔNIO MENDES COIMBRA;Médico;PT;NORDESTE;Eleito;1;PI;2613;2091;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);35 a 39 anos;Feminino;Superior completo;PEDRO AVELINO;MARINA TEODORO DA TRINDADE;Agricultor;MDB;NORDESTE;Eleito;1;RN;5258;4286;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);65 a 69 anos;Masculino;Superior completo;ITORORÓ;ADAUTO OLIVEIRA DE ALMEIDA;Médico;AVANTE;NORDESTE;Eleito;1;BA;13119;7022;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;LAGOA DOS GATOS;STÊNIO FERNANDES DE ALBUQUERQUE;Prefeito;PP;NORDESTE;Eleito;1;PE;9258;7637;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);65 a 69 anos;Masculino;Superior completo;BELMONTE;IEDO JOSE MENEZES ELIAS;Advogado;PSD;NORDESTE;Eleito;1;BA;11880;7052;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;RIBEIRÃO;ANA CAROLINA COELHO JORDÃO;Servidor Público Municipal;PSB;NORDESTE;Eleito;1;PE;22508;12341;2025-05-06 19:30:57
Prefeito;Preta;Casado(a);45 a 49 anos;Masculino;Superior completo;AMARANTE;ADRIANO DA GUIA DA SILVA;Professor de Ensino Fundamental;REPUBLICANOS;NORDESTE;Eleito;1;PI;12966;8000;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);35 a 39 anos;Masculino;Superior completo;JIJOCA DE JERICOACOARA;LEANDRO CESAR DE SOUSA;Empresário;PP;NORDESTE;Eleito;1;CE;17991;10680;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;PALMÁCIA;MARCONDES SOUSA BARBOSA;Comerciante;PT;NORDESTE;Eleito;1;CE;8526;4330;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);65 a 69 anos;Masculino;Superior completo;JARDIM;ANTONIO FERNANDO COUTINHO;Médico;PT;NORDESTE;Eleito;1;CE;17800;10326;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);21 a 24 anos;Masculino;Superior incompleto;FRUTUOSO GOMES;ISMAEL SEVERINO JUVENCIO DE ARAUJO;Estudante, Bolsista, Estagiário e Assemelhados;MDB;NORDESTE;Eleito;1;RN;3457;3457;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);45 a 49 anos;Masculino;Superior completo;POÇO BRANCO;EDI CARLOS ALEXANDRE DE SOUZA OLIVEIRA;Bancário e Economiário;PSD;NORDESTE;Eleito;1;RN;9348;6262;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;BENEDITINOS;TALLES GUSTAVO MARQUES RODRIGUES;Advogado;PSD;NORDESTE;Eleito;1;PI;7946;4024;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);40 a 44 anos;Masculino;Superior incompleto;SENADOR ELÓI DE SOUZA;KERGINALDO MEDEIROS DE ARAÚJO JUNIOR;Empresário;MDB;NORDESTE;Eleito;1;RN;5119;2821;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);45 a 49 anos;Feminino;Superior completo;PIRITIBA;LEANDRA BELITARDO BARRETTO DE ANDRADE LIMA;Servidor Público Municipal;SOLIDARIEDADE;NORDESTE;Eleito;1;BA;11430;5884;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;MUQUÉM DO SÃO FRANCISCO;AILSON DE SOUZA SELIS;Empresário;AVANTE;NORDESTE;Eleito;1;BA;8509;4486;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;TENÓRIO;MANOEL VASCONCELOS;Prefeito;REPUBLICANOS;NORDESTE;Eleito;1;PB;1850;1850;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;MIRANGABA;DIRCEU MENDES RIBEIRO;Comerciante;PSD;NORDESTE;Eleito;1;BA;10468;7348;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;GRAVATÁ;JOSELITO GOMES DA SILVA;Prefeito;AVANTE;NORDESTE;Eleito;1;PE;52171;32888;2025-05-06 19:30:57
Prefeito;Parda;Divorciado(a);40 a 44 anos;Feminino;Superior completo;MURICI DOS PORTELAS;ANA LINA DE CARVALHO CUNHA SALES;Nutricionista e Assemelhados;PSD;NORDESTE;Eleito;1;PI;4905;2610;2025-05-06 19:30:57
Prefeito;Preta;Divorciado(a);40 a 44 anos;Masculino;Superior completo;PRESIDENTE MÉDICI;JANILSON DOS SANTOS COELHO;Professor de Ensino Superior;REPUBLICANOS;NORDESTE;Eleito;1;MA;4808;2507;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);30 a 34 anos;Masculino;Superior completo;LAGOA DO BARRO DO PIAUÍ;REGINALDO APARECIDO COSTA COELHO;Outros;MDB;NORDESTE;Eleito;1;PI;3939;2460;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);25 a 29 anos;Feminino;Superior completo;DUAS ESTRADAS;MYLLENA NAYARA LEANDRO NUNES;Professor de Ensino Fundamental;PSD;NORDESTE;Eleito;1;PB;3452;1937;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);30 a 34 anos;Masculino;Superior completo;GENERAL MAYNARD;MARCONES MELO DE SOUZA SANTOS;Servidor Público Municipal;PSD;NORDESTE;Eleito;1;SE;2957;1516;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;PIRANHAS;TIAGO TORRES FREITAS;Prefeito;MDB;NORDESTE;Eleito;1;AL;15203;11565;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;BARRO ALTO;EVILAZIO JOAQUIM DE OLIVEIRA;Agricultor;AVANTE;NORDESTE;Eleito;1;BA;10074;5176;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;JUNQUEIRO;CICERO LEANDRO PEREIRA DA SILVA;Prefeito;MDB;NORDESTE;Eleito;1;AL;16168;8805;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;ESPERANÇA;THIAGO DE ASSIS MORAES;Zootecnista;PP;NORDESTE;Eleito;1;PB;20829;11808;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);65 a 69 anos;Masculino;Superior completo;IPOJUCA;CARLOS JOSÉ DE SANTANA;Servidor Público Estadual;REPUBLICANOS;NORDESTE;Eleito;1;PE;71931;32805;2025-05-06 19:30:57
Prefeito;Parda;Divorciado(a);40 a 44 anos;Masculino;Ensino Médio completo;MAETINGA;SERGIO BARROS MOREIRA;Outros;AVANTE;NORDESTE;Eleito;1;BA;5766;3516;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);35 a 39 anos;Feminino;Superior completo;ALMINO AFONSO;JÉSSICA LOURINE DE ASSIS AMORIM;Prefeito;MDB;NORDESTE;Eleito;1;RN;4424;3023;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;GENTIO DO OURO;CICERO ELIZEU OLIVEIRA DA FRANCA;Outros;PDT;NORDESTE;Eleito;1;BA;8602;4786;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);40 a 44 anos;Feminino;Superior completo;FRANCISCO AYRES;EUGÊNIA DE SOUSA NUNES;Prefeito;PDT;NORDESTE;Eleito;1;PI;4703;2444;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);35 a 39 anos;Masculino;Superior incompleto;COELHO NETO;BRUNO JOSÉ ALMEIDA E SILVA;Prefeito;PP;NORDESTE;Eleito;1;MA;26032;17948;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;LIMA CAMPOS;JAILSON FAUSTO ALVES;Empresário;UNIÃO;NORDESTE;Eleito;1;MA;9032;5832;2025-05-06 19:30:57
Prefeito;Preta;Casado(a);45 a 49 anos;Feminino;Superior completo;DÁRIO MEIRA;MARIVANE DIAS SANTOS;Professor de Ensino Superior;PP;NORDESTE;Eleito;1;BA;6658;5008;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);45 a 49 anos;Feminino;Superior completo;ESPERANTINÓPOLIS;SIMONE VARGAS CARNEIRO DE LIMA;Professor de Ensino Fundamental;UNIÃO;NORDESTE;Eleito;1;MA;11715;7191;2025-05-06 19:30:57
Prefeito;Branca;Divorciado(a);50 a 54 anos;Feminino;Superior completo;MONTE SANTO;SILVANIA SILVA MATOS;Prefeito;PSB;NORDESTE;Eleito;1;BA;33713;21605;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;BATALHA;JOSÉ LUIZ ALVES MACHADO;Empresário;PP;NORDESTE;Eleito;1;PI;16857;10164;2025-05-06 19:30:57
Prefeito;Amarela;Divorciado(a);45 a 49 anos;Feminino;Superior completo;DOUTOR SEVERIANO;MARIA DE FÁTIMA LEITE GONÇALVES;Diretor de Estabelecimento de Ensino;PSD;NORDESTE;Eleito;1;RN;5348;2878;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);40 a 44 anos;Masculino;Ensino Fundamental incompleto;GOVERNADOR NEWTON BELLO;DANIEL LIMA ROSA;Trabalhador Rural;MDB;NORDESTE;Eleito;1;MA;6666;3356;2025-05-06 19:30:57
Prefeito;Parda;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;MURICI;REMI VASCONCELOS CALHEIROS FILHO;Outros;MDB;NORDESTE;Eleito;1;AL;15698;10363;2025-05-06 19:30:57
Prefeito;Branca;Divorciado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;RIACHÃO;DONATO APARECIDO DE AQUINO;Empresário;PSB;NORDESTE;Eleito;1;PB;3226;1623;2025-05-06 19:30:57
Prefeito;Branca;Solteiro(a);45 a 49 anos;Feminino;Superior completo;GROAÍRAS;VIRGINA SOUZA AGUIAR;Advogado;PDT;NORDESTE;Eleito;1;CE;8375;4198;2025-05-06 19:30:57
Prefeito;Branca;Casado(a);30 a 34 anos;Masculino;Ensino Fundamental incompleto;LICÍNIO DE ALMEIDA;RONEY FRANCISCO COTRIM;Empresário;PC do B;NORDESTE;Eleito;1;BA;8199;4368;2025-05-06 19:30:57
Prefeito;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;MINADOR DO NEGRÃO;JOSIAS SOARES DA SILVA;Empresário;MDB;NORDESTE;Eleito;1;AL;4251;2702;2025-05-06 19:30:57
